PR_Number,Author,Score,Mesa_Triggered,Trust_Delta,Unlinked_PR,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Violation_Reasons,Time_Saved_Hours,Operational_Savings_USD,Timestamp
492726,Prince213,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-08T09:38:46Z
492725,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:48Z
492724,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:48Z
492723,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:49Z
492722,acid-bong,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:50Z
492721,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:51Z
492720,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:52Z
492719,GaetanLepage,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:53Z
492718,istudyatuni,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:54Z
492717,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:54Z
492716,SFrijters,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:55Z
492715,ryand56,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:56Z
492714,Prince213,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:57Z
492713,hzeller,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:57Z
492712,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:58Z
492711,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:59Z
492710,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:38:59Z
492709,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:00Z
492708,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:01Z
492707,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:02Z
492706,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:02Z
492705,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:03Z
492704,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:04Z
492703,K900,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:04Z
492702,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:05Z
492701,kirillrdy,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:06Z
492700,schembriaiden,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:07Z
492699,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:08Z
492698,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:08Z
492697,DarkKirb,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:09Z
492696,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:10Z
492695,fabaff,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:10Z
492694,fabaff,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:11Z
492693,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:12Z
492692,ern775,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:12Z
492691,bahrom04,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:13Z
492690,JamieMagee,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:14Z
492689,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:15Z
492688,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:15Z
492687,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:16Z
492686,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:17Z
492685,jmbaur,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:18Z
492684,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:18Z
492683,trofi,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:21Z
492682,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:22Z
492681,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:23Z
492680,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:23Z
492679,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:24Z
492678,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:25Z
492677,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:26Z
492676,kalbasit,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:26Z
492675,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:27Z
492674,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:28Z
492673,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:29Z
492671,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:30Z
492670,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:31Z
492669,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:32Z
492668,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:33Z
492667,wykurz,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:34Z
492666,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:35Z
492665,philipmw,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:35Z
492664,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:36Z
492663,yzhou216,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:37Z
492662,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:38Z
492661,XiangpengHao,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:39Z
492660,kalbasit,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:39Z
492659,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:40Z
492658,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:41Z
492657,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:41Z
492656,colonelpanic8,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:43Z
492655,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:44Z
492654,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:45Z
492653,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:47Z
492652,qrzbing,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:48Z
492651,zowoq,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:49Z
492650,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:50Z
492649,Bot-wxt1221,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:50Z
492648,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:51Z
492647,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:52Z
492646,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:53Z
492645,Yrrrrrf,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:54Z
492644,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:55Z
492643,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:56Z
492642,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:56Z
492641,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:57Z
492640,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:58Z
492639,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:39:59Z
492638,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:00Z
492637,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:01Z
492636,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:02Z
492635,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:03Z
492634,ryand56,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:04Z
492633,thunze,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:04Z
492632,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:05Z
492631,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:06Z
492630,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:07Z
492629,bcdarwin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:07Z
492628,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:08Z
492627,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:09Z
492626,frangio,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:10Z
492625,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:10Z
492624,gabyx,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:11Z
492623,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:12Z
492622,magneticflux-,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:13Z
492620,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:13Z
492619,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:14Z
492618,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:15Z
492617,iedame,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:16Z
492616,dotlambda,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:16Z
492615,ddogfoodd,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:17Z
492614,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:18Z
492613,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:19Z
492612,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:20Z
492610,buckley310,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:20Z
492609,guylamar2006,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:21Z
492608,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:22Z
492607,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:23Z
492606,jagadam97,50,FALSE,0,0,0,0,0,,Language Antipattern x1,0.0000,0.00,2026-03-08T09:40:24Z
492605,isabelroses,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:24Z
492604,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:25Z
492603,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:26Z
492602,figsoda,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:27Z
492601,trofi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:27Z
492600,jhult,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:28Z
492599,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:29Z
492598,iedame,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-08T09:40:29Z
492597,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:30Z
492596,skyethepinkcat,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:34Z
492595,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:35Z
492594,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:36Z
492593,bcdarwin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:37Z
492592,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:38Z
492591,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:38Z
492590,rhoriguchi,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:39Z
492589,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:40Z
492588,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:41Z
492585,myypo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:44Z
492584,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:44Z
492583,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:45Z
492582,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:46Z
492581,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:47Z
492580,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:47Z
492579,dwoffinden,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:48Z
492578,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:49Z
492577,bjornfor,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:50Z
492576,kirelagin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:51Z
492575,SubhrajyotiSen,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:51Z
492574,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:52Z
492573,trofi,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:53Z
492572,vbgl,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:54Z
492571,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:55Z
492570,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:56Z
492569,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:57Z
492568,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:57Z
492567,dshatz,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:58Z
492566,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:40:59Z
492565,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:00Z
492564,matshch,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:01Z
492563,x45iq,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:02Z
492562,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:02Z
492561,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:04Z
492560,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:04Z
492559,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:05Z
492558,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:06Z
492557,magnetophon,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:07Z
492556,James-1701,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:08Z
492555,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:09Z
492554,starius,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:09Z
492553,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:11Z
492551,itsvic-dev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:11Z
492550,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:12Z
492549,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:13Z
492548,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:14Z
492547,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:14Z
492546,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:16Z
492545,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:17Z
492544,x45iq,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:17Z
492543,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:18Z
492542,guylamar2006,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:19Z
492541,figsoda,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:20Z
492540,artemist,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:20Z
492539,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:21Z
492538,junglerobba,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:22Z
492537,jamespeapen,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:23Z
492536,Golbinex,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:24Z
492535,hustlerone,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:25Z
492534,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:25Z
492533,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:26Z
492532,guylamar2006,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:27Z
492531,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:28Z
492530,PerchunPak,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:29Z
492529,majewsky,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:31Z
492528,LeSuisse,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:32Z
492527,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:35Z
492526,spreetin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:36Z
492525,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:37Z
492524,katjakwast,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:38Z
492523,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:39Z
492522,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:40Z
492521,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:40Z
492520,Ericson2314,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:41Z
492519,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:42Z
492518,ddogfoodd,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:43Z
492517,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:44Z
492516,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:44Z
492515,artemist,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:45Z
492514,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:46Z
492513,jopejoe1,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:47Z
492512,DaVinci42,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:48Z
492509,emilylange,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:48Z
492508,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:49Z
492507,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:50Z
492506,tobim,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:51Z
492505,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:51Z
492504,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:52Z
492503,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:53Z
492502,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:54Z
492501,jackbhickey,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:54Z
492500,Nivalux,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:56Z
492499,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:56Z
492497,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:58Z
492496,matteo-pacini,120,FALSE,0,1,0,0,0,,"Unverified Security Bump: PR metadata claims security fix (keyword: 'CVE-'), but diff lacks substantial logic changes (only non-code files changed: json). | Unlinked PR",0.2000,20.00,2026-03-08T09:41:59Z
492495,michaeladler,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:41:59Z
492494,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:00Z
492493,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:01Z
492492,artemist,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:02Z
492491,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:03Z
492490,qweered,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-08T09:42:03Z
492489,caverav,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:04Z
492488,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:05Z
492487,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:06Z
492486,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T09:42:07Z
