PR_Number,Author,Score,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Antipatterns,Comment_Violations,Timestamp
83505,magian1127,2410,0,18,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:32:40Z
83477,SaracenOne,70,0,0,0,,,,2026-03-03T20:32:41Z
83450,TheColorRed,70,0,0,0,,,,2026-03-03T20:32:42Z
83445,Calinou,20,0,0,0,,,,2026-03-03T20:32:43Z
83420,grenappels,70,0,0,0,,,,2026-03-03T20:32:43Z
83398,VansonLeung,20,0,0,0,,,,2026-03-03T20:32:44Z
83368,SaracenOne,0,0,0,0,,,,2026-03-03T20:32:45Z
83341,bs-mwoerner,0,0,0,0,,,,2026-03-03T20:32:46Z
83334,jsjtxietian,0,0,0,0,,,,2026-03-03T20:32:47Z
83314,bruvzg,20,0,0,0,,,,2026-03-03T20:32:49Z
83312,HolonProduction,50,0,0,0,,,,2026-03-03T20:32:50Z
83254,k0T0z,20,0,0,0,,,,2026-03-03T20:32:51Z
83253,mrjustaguy,20,0,0,0,,,,2026-03-03T20:32:51Z
83224,Calinou,70,0,0,0,,,,2026-03-03T20:32:52Z
83219,TheColorRed,70,0,0,0,,,,2026-03-03T20:32:53Z
83207,Repiteo,20,0,0,0,,,,2026-03-03T20:32:54Z
83172,Calinou,70,0,0,0,,,,2026-03-03T20:32:55Z
83122,k0T0z,20,0,0,0,,,,2026-03-03T20:32:56Z
83117,Repiteo,170,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:32:57Z
83113,SaracenOne,70,0,0,0,,,,2026-03-03T20:32:58Z
83105,HenryWConklin,20,0,0,0,,,,2026-03-03T20:32:59Z
83092,jsjtxietian,0,0,0,0,,,,2026-03-03T20:33:00Z
83072,Calinou,20,0,0,0,,,,2026-03-03T20:33:01Z
83057,QbieShay,20,0,0,0,,,,2026-03-03T20:33:02Z
83052,Occalepsus,0,0,0,0,,,,2026-03-03T20:33:03Z
83033,yikescloud,20,0,0,0,,,,2026-03-03T20:33:04Z
83008,k0T0z,0,0,0,0,,,,2026-03-03T20:33:05Z
82979,KoBeWi,0,0,0,0,,,,2026-03-03T20:33:06Z
82975,jackwilsdon,20,0,0,0,,,,2026-03-03T20:33:07Z
82972,Calinou,20,0,0,0,,,,2026-03-03T20:33:08Z
82965,Chtau,20,0,0,0,,,,2026-03-03T20:33:09Z
82947,theraot,20,0,0,0,,,,2026-03-03T20:33:10Z
82946,theraot,20,0,0,0,,,,2026-03-03T20:33:11Z
82878,aaronfranke,70,0,0,0,,,,2026-03-03T20:33:12Z
82826,Quimisagi,0,0,0,0,,,,2026-03-03T20:33:13Z
82820,KoBeWi,0,0,0,0,,,,2026-03-03T20:33:14Z
82816,KoBeWi,0,0,0,0,,,,2026-03-03T20:33:15Z
82733,amuTBKT,20,0,0,0,,,,2026-03-03T20:33:16Z
82649,basicer,70,0,0,0,,,,2026-03-03T20:33:17Z
82620,Jeremyb498,20,0,0,0,,,,2026-03-03T20:33:18Z
82605,Anutrix,20,0,0,0,,,,2026-03-03T20:33:19Z
82589,profan,35,0,3,0,,,,2026-03-03T20:33:20Z
82588,SaracenOne,20,0,0,0,,,,2026-03-03T20:33:21Z
82548,Kalrog,20,0,0,0,,,,2026-03-03T20:33:22Z
82532,jsjtxietian,0,0,0,0,,,,2026-03-03T20:33:23Z
82474,SaNeOr,0,0,0,0,,,,2026-03-03T20:33:24Z
82462,rvenson,20,0,0,0,,,,2026-03-03T20:33:25Z
82449,Calinou,70,0,0,0,,,,2026-03-03T20:33:26Z
82432,SaNeOr,50,0,0,0,,,,2026-03-03T20:33:27Z
82429,awardell,20,0,0,0,,,,2026-03-03T20:33:28Z
82395,eterlan,20,0,0,0,,,,2026-03-03T20:33:29Z
82330,octoalex,20,0,0,0,,,,2026-03-03T20:33:30Z
82324,briansemrau,0,0,0,0,,,,2026-03-03T20:33:31Z
82323,spazzylemons,20,0,0,0,,,,2026-03-03T20:33:32Z
82310,ywmaa,20,0,0,0,,,,2026-03-03T20:33:32Z
82281,SaNeOr,50,0,0,0,,,,2026-03-03T20:33:34Z
82277,Wierdox,20,0,0,0,,,,2026-03-03T20:33:35Z
82274,briansemrau,50,0,0,0,,,,2026-03-03T20:33:36Z
82253,rakkarage,70,0,0,0,,,,2026-03-03T20:33:36Z
82252,rakkarage,70,0,0,0,,,,2026-03-03T20:33:37Z
82232,Proggle,70,0,0,0,,,,2026-03-03T20:33:38Z
82222,deralmas,0,0,0,0,,,,2026-03-03T20:33:39Z
82215,darksylinc,20,0,0,0,,,,2026-03-03T20:33:40Z
82202,jmdejong,70,0,0,0,,,,2026-03-03T20:33:41Z
82198,nlupugla,305,17,23,0,,,,2026-03-03T20:33:42Z
82155,KoBeWi,70,0,0,0,,,,2026-03-03T20:33:43Z
82146,Nomad1,20,0,0,0,,,,2026-03-03T20:33:44Z
82140,MBoqui,20,0,0,0,,,,2026-03-03T20:33:45Z
82127,jpakkane,20,0,0,0,,,,2026-03-03T20:33:46Z
82119,SavoVuksan,20,0,0,0,,,,2026-03-03T20:33:47Z
82118,JerryLi-lab,20,0,0,0,,,,2026-03-03T20:33:48Z
82099,bluetarpmedia,0,0,0,0,,,,2026-03-03T20:33:49Z
82059,rodolpheh,20,0,0,0,,,,2026-03-03T20:33:51Z
82054,Calinou,20,0,0,0,,,,2026-03-03T20:33:52Z
82040,wareya,0,0,0,0,,,,2026-03-03T20:33:53Z
81997,Calinou,20,0,0,0,,,,2026-03-03T20:33:54Z
81958,diegoaichele,20,0,0,0,,,,2026-03-03T20:33:55Z
81946,magian1127,140,1,2,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:33:56Z
81941,MewPurPur,0,0,0,0,,,,2026-03-03T20:33:57Z
81937,SlugFiller,20,0,0,0,,,,2026-03-03T20:33:58Z
81886,Mickeon,20,0,0,0,,,,2026-03-03T20:33:59Z
81873,Mickeon,70,0,0,0,,,,2026-03-03T20:34:00Z
81868,Mickeon,70,0,0,0,,,,2026-03-03T20:34:00Z
81866,Mickeon,20,0,0,0,,,,2026-03-03T20:34:01Z
81861,wreck-count,20,0,0,0,,,,2026-03-03T20:34:02Z
81768,Abdul-AZ,0,0,0,0,,,,2026-03-03T20:34:03Z
81740,ydeltastar,20,0,0,0,,,,2026-03-03T20:34:04Z
81731,Ughuuu,70,0,0,0,,,,2026-03-03T20:34:05Z
81698,Repiteo,70,0,0,0,,,,2026-03-03T20:34:06Z
81654,KlugeNico,20,0,0,0,,,,2026-03-03T20:34:07Z
81644,mechPenSketch,70,0,0,0,,,,2026-03-03T20:34:07Z
81642,expikr,20,0,0,0,,,,2026-03-03T20:34:08Z
81632,awardell,20,0,0,0,,,,2026-03-03T20:34:09Z
81623,Calinou,70,0,0,0,,,,2026-03-03T20:34:10Z
81547,Daylily-Zeleen,20,0,0,0,,,,2026-03-03T20:34:12Z
81544,thiagola92,20,0,0,0,,,,2026-03-03T20:34:13Z
81542,lemilonkh,70,0,0,0,,,,2026-03-03T20:34:14Z
81505,BastiaanOlij,70,0,0,0,,,,2026-03-03T20:34:15Z
81496,ChibiDenDen,70,0,0,0,,,,2026-03-03T20:34:15Z
81459,clayjohn,25,0,1,0,,,,2026-03-03T20:34:17Z
81421,atirutw,70,0,0,0,,,,2026-03-03T20:34:17Z
81378,JoelBesada,70,0,0,0,,,,2026-03-03T20:34:18Z
81377,dalexeev,20,0,0,0,,,,2026-03-03T20:34:19Z
81372,yvie-k,20,0,0,0,,,,2026-03-03T20:34:20Z
81334,garychia,0,0,0,0,,,,2026-03-03T20:34:21Z
81293,bruvzg,20,0,0,0,,,,2026-03-03T20:34:22Z
81291,Sauermann,0,0,0,0,,,,2026-03-03T20:34:23Z
81241,garychia,0,0,0,0,,,,2026-03-03T20:34:24Z
81217,Malcolmnixon,70,0,0,0,,,,2026-03-03T20:34:25Z
81172,KurtBliss,0,0,0,0,,,,2026-03-03T20:34:27Z
81153,bruvzg,20,0,0,0,,,,2026-03-03T20:34:28Z
81139,dalexeev,70,0,0,0,,,,2026-03-03T20:34:29Z
81122,dhoverml,20,0,0,0,,,,2026-03-03T20:34:30Z
81096,mateuseap,130,6,10,0,,,,2026-03-03T20:34:31Z
81062,garychia,15,0,3,0,,,,2026-03-03T20:34:32Z
81052,Calinou,70,0,0,0,,,,2026-03-03T20:34:33Z
81004,Faolan-Rad,20,0,0,0,,,,2026-03-03T20:34:34Z
80930,adamscott,120,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:34:35Z
80925,BastiaanOlij,70,0,0,0,,,,2026-03-03T20:34:36Z
80893,KoBeWi,20,0,0,0,,,,2026-03-03T20:34:37Z
80854,keir,20,0,0,0,,,,2026-03-03T20:34:38Z
80841,nevarek,70,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:34:39Z
80840,garychia,0,0,0,0,,,,2026-03-03T20:34:40Z
80835,ODtian,20,0,0,0,,,,2026-03-03T20:34:41Z
80787,KoBeWi,50,0,0,0,,,,2026-03-03T20:34:42Z
80768,pidogs,20,0,0,0,,,,2026-03-03T20:34:43Z
80765,dalexeev,0,0,0,0,,,,2026-03-03T20:34:44Z
80753,xiongyaohua,70,0,0,0,,,,2026-03-03T20:34:45Z
80700,foxydevloper,20,0,0,0,,,,2026-03-03T20:34:45Z
80695,gio3k,20,0,0,0,,,,2026-03-03T20:34:46Z
80682,Koyper,20,0,0,0,,,,2026-03-03T20:34:47Z
80680,bitsawer,20,0,0,0,,,,2026-03-03T20:34:48Z
80619,nonunknown,20,0,0,0,,,,2026-03-03T20:34:49Z
80592,adamscott,20,0,0,0,,,,2026-03-03T20:34:50Z
80585,dalexeev,0,0,0,0,,,,2026-03-03T20:34:51Z
80582,torcado194,0,0,0,0,,,,2026-03-03T20:34:52Z
80522,MAG-MichaelK,50,0,0,0,,,,2026-03-03T20:34:53Z
80519,HolonProduction,70,0,0,0,,,,2026-03-03T20:34:54Z
80518,Calinou,70,0,0,0,,,,2026-03-03T20:34:55Z
80478,EIREXE,20,0,0,0,,,,2026-03-03T20:34:56Z
80458,SlugFiller,30,1,0,0,,,,2026-03-03T20:34:57Z
80448,nonunknown,20,0,0,0,,,,2026-03-03T20:34:58Z
80418,dalexeev,70,0,0,0,,,,2026-03-03T20:34:58Z
80345,Ansraer,70,0,0,0,,,,2026-03-03T20:34:59Z
80301,raulsntos,70,0,0,0,,,,2026-03-03T20:35:00Z
80287,pkpro,20,0,0,0,,,,2026-03-03T20:35:01Z
80269,PrecisionRender,70,0,0,0,,,,2026-03-03T20:35:02Z
80265,vysker,0,0,0,0,,,,2026-03-03T20:35:03Z
80164,Redwarx008,50,0,0,0,,,,2026-03-03T20:35:04Z
80116,garychia,0,0,0,0,,,,2026-03-03T20:35:05Z
80063,garychia,0,0,0,0,,,,2026-03-03T20:35:06Z
80006,RonYanDaik,20,0,0,0,,,,2026-03-03T20:35:07Z
79997,betalars,70,0,0,0,,,,2026-03-03T20:35:08Z
79966,KoBeWi,20,0,0,0,,,,2026-03-03T20:35:09Z
79959,sepTN,70,0,0,0,,,,2026-03-03T20:35:09Z
79938,Calinou,20,0,0,0,,,,2026-03-03T20:35:10Z
79892,Calinou,20,0,0,0,,,,2026-03-03T20:35:11Z
79826,Sauermann,70,0,0,0,,,,2026-03-03T20:35:12Z
79808,puchik,0,0,0,0,,,,2026-03-03T20:35:14Z
79771,Calinou,70,0,0,0,,,,2026-03-03T20:35:14Z
79733,Calinou,20,0,0,0,,,,2026-03-03T20:35:15Z
79731,Calinou,70,0,0,0,,,,2026-03-03T20:35:16Z
79666,kleonc,70,0,0,0,,,,2026-03-03T20:35:17Z
79644,nlupugla,80,4,4,0,,,,2026-03-03T20:35:18Z
79632,bgie,70,0,0,0,,,,2026-03-03T20:35:19Z
79621,gamedevishard,20,0,0,0,,,,2026-03-03T20:35:20Z
79579,bitsawer,20,0,0,0,,,,2026-03-03T20:35:21Z
79560,gamedevishard,20,0,0,0,,,,2026-03-03T20:35:22Z
79522,Calinou,70,0,0,0,,,,2026-03-03T20:35:23Z
79517,KoBeWi,0,0,0,0,,,,2026-03-03T20:35:24Z
79480,Sauermann,20,0,0,0,,,,2026-03-03T20:35:25Z
79469,Calinou,20,0,0,0,,,,2026-03-03T20:35:26Z
79395,AbeniMatteo,20,0,0,0,,,,2026-03-03T20:35:27Z
79368,wojtekpil,20,0,0,0,,,,2026-03-03T20:35:28Z
79364,aaronfranke,20,0,0,0,,,,2026-03-03T20:35:29Z
79363,garychia,0,0,0,0,,,,2026-03-03T20:35:29Z
79268,lejar,70,0,0,0,,,,2026-03-03T20:35:30Z
79261,Sauermann,70,0,0,0,,,,2026-03-03T20:35:31Z
79047,Brawmario,0,0,0,0,,,,2026-03-03T20:35:32Z
79042,KoBeWi,20,0,0,0,,,,2026-03-03T20:35:33Z
79034,bruvzg,20,0,0,0,,,,2026-03-03T20:35:34Z
79018,Ternvein,20,0,0,0,,,,2026-03-03T20:35:35Z
78991,nlupugla,20,0,0,0,,,,2026-03-03T20:35:36Z
78973,Calinou,70,0,0,0,,,,2026-03-03T20:35:37Z
78916,bruvzg,0,0,0,0,,,,2026-03-03T20:35:37Z
78834,Haydoggo,20,0,0,0,,,,2026-03-03T20:35:38Z
78781,maiself,20,0,0,0,,,,2026-03-03T20:35:39Z
78742,dalexeev,50,0,0,0,,,,2026-03-03T20:35:40Z
78738,Daylily-Zeleen,70,0,0,0,,,,2026-03-03T20:35:41Z
78705,Faless,70,0,0,0,,,,2026-03-03T20:35:42Z
78691,heppocogne,20,0,0,0,,,,2026-03-03T20:35:43Z
78671,SoulForMachine,0,0,0,0,,,,2026-03-03T20:35:44Z
78618,philipp-gaddi,0,0,0,0,,,,2026-03-03T20:35:45Z
78617,dalexeev,50,0,0,0,,,,2026-03-03T20:35:46Z
78537,anvilfolk,0,0,0,0,,,,2026-03-03T20:35:47Z
78510,groud,20,0,0,0,,,,2026-03-03T20:35:48Z
78472,Sauermann,20,0,0,0,,,,2026-03-03T20:35:49Z
78397,Rindbee,20,0,0,0,,,,2026-03-03T20:35:50Z
78364,ajreckof,20,0,0,0,,,,2026-03-03T20:35:50Z
78341,heppocogne,20,0,0,0,,,,2026-03-03T20:35:51Z
78339,ParsleighScumble,0,0,0,0,,,,2026-03-03T20:35:52Z
78310,Calinou,20,0,0,0,,,,2026-03-03T20:35:53Z
78305,Calinou,20,0,0,0,,,,2026-03-03T20:35:54Z
78283,jpcerrone,0,0,0,0,,,,2026-03-03T20:35:55Z
78221,bruvzg,20,0,0,0,,,,2026-03-03T20:35:56Z
78176,lawnjelly,20,0,0,0,,,,2026-03-03T20:35:57Z
78159,kinami-imai,0,0,0,0,,,,2026-03-03T20:35:57Z
78148,Calinou,20,0,0,0,,,,2026-03-03T20:35:58Z
78106,atirutw,20,0,0,0,,,,2026-03-03T20:35:59Z
78006,Calinou,20,0,0,0,,,,2026-03-03T20:36:00Z
77984,KoBeWi,20,0,0,0,,,,2026-03-03T20:36:01Z
77951,bruvzg,20,0,0,0,,,,2026-03-03T20:36:02Z
77937,aaronfranke,20,0,0,0,,,,2026-03-03T20:36:03Z
77935,Calinou,20,0,0,0,,,,2026-03-03T20:36:04Z
77926,Sauermann,50,0,0,0,,,,2026-03-03T20:36:05Z
77810,lw64,20,0,0,0,,,,2026-03-03T20:36:06Z
77781,Sauermann,70,0,0,0,,,,2026-03-03T20:36:07Z
77708,YeldhamDev,20,0,0,0,,,,2026-03-03T20:36:08Z
77696,RedMser,20,0,0,0,,,,2026-03-03T20:36:09Z
77683,BastiaanOlij,70,0,0,0,,,,2026-03-03T20:36:10Z
77598,RedworkDE,20,0,0,0,,,,2026-03-03T20:36:12Z
77549,vmedea,70,0,0,0,,,,2026-03-03T20:36:13Z
77523,EMBYRDEV,70,0,0,0,,,,2026-03-03T20:36:14Z
77483,lawnjelly,0,0,0,0,,,,2026-03-03T20:36:15Z
77395,Daylily-Zeleen,35,0,3,0,,,,2026-03-03T20:36:16Z
77347,Daylily-Zeleen,70,0,0,0,,,,2026-03-03T20:36:17Z
77306,RedworkDE,20,0,0,0,,,,2026-03-03T20:36:18Z
77299,JeffVenancius,25,0,1,0,,,,2026-03-03T20:36:19Z
77293,bonjorno7,20,0,0,0,,,,2026-03-03T20:36:20Z
77290,Calinou,40,2,0,0,,,,2026-03-03T20:36:21Z
77286,Calinou,20,0,0,0,,,,2026-03-03T20:36:22Z
77274,huisedenanhai,20,0,0,0,,,,2026-03-03T20:36:23Z
77263,Calinou,20,0,0,0,,,,2026-03-03T20:36:24Z
77261,Calinou,20,0,0,0,,,,2026-03-03T20:36:25Z
77260,Calinou,70,0,0,0,,,,2026-03-03T20:36:26Z
77252,adamscott,70,0,0,0,,,,2026-03-03T20:36:27Z
77233,SlugFiller,20,0,0,0,,,,2026-03-03T20:36:28Z
77230,AndreevAndrei,20,0,0,0,,,,2026-03-03T20:36:29Z
77215,davthedev,70,0,0,0,,,,2026-03-03T20:36:30Z
77183,raulsntos,20,0,0,0,,,,2026-03-03T20:36:31Z
77158,komugi1211s,20,0,0,0,,,,2026-03-03T20:36:32Z
77122,komugi1211s,0,0,0,0,,,,2026-03-03T20:36:33Z
77114,Calinou,20,0,0,0,,,,2026-03-03T20:36:34Z
77102,joao-pedro-braz,25,0,1,0,,,,2026-03-03T20:36:35Z
77062,lawnjelly,25,0,1,0,,,,2026-03-03T20:36:36Z
77006,ajreckof,0,0,0,0,,,,2026-03-03T20:36:37Z
76996,dalexeev,20,0,0,0,,,,2026-03-03T20:36:38Z
76987,Calinou,20,0,0,0,,,,2026-03-03T20:36:39Z
76982,Calinou,20,0,0,0,,,,2026-03-03T20:36:40Z
76932,Calinou,70,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:36:41Z
76908,spanzeri,20,0,0,0,,,,2026-03-03T20:36:42Z
76872,BastiaanOlij,20,0,0,0,,,,2026-03-03T20:36:43Z
76869,Ansraer,70,0,0,0,,,,2026-03-03T20:36:44Z
76843,joao-pedro-braz,70,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:36:46Z
76839,lawnjelly,20,0,0,0,,,,2026-03-03T20:36:47Z
76792,KoBeWi,20,0,0,0,,,,2026-03-03T20:36:47Z
76788,Daylily-Zeleen,70,0,0,0,,,,2026-03-03T20:36:48Z
76785,jcb936,0,0,0,0,,,,2026-03-03T20:36:49Z
76762,Calinou,120,0,0,0,,Hallucinated Security Fix: PR body claims 'RCE' but only non-code files changed (yml). A real security fix requires modifying source code.,,2026-03-03T20:36:50Z
76760,jpcerrone,20,0,0,0,,,,2026-03-03T20:36:51Z
76563,aaronfranke,20,0,0,0,,,,2026-03-03T20:36:52Z
76553,juliohq,70,0,0,0,,,,2026-03-03T20:36:53Z
76527,resistor,20,0,0,0,,,,2026-03-03T20:36:53Z
76506,Daylily-Zeleen,20,0,0,0,,,,2026-03-03T20:36:54Z
76500,winston-yallow,0,0,0,0,,,,2026-03-03T20:36:55Z
76498,decacis,0,0,0,0,,,,2026-03-03T20:36:56Z
76496,resistor,20,0,0,0,,,,2026-03-03T20:36:57Z
76494,ghsoares,70,0,0,0,,,,2026-03-03T20:36:58Z
76485,jeronimo-schreyer,20,0,0,0,,,,2026-03-03T20:36:59Z
76469,jeronimo-schreyer,20,0,0,0,,,,2026-03-03T20:37:00Z
76466,bruvzg,20,0,0,0,,,,2026-03-03T20:37:01Z
76462,Daylily-Zeleen,70,0,0,0,,,,2026-03-03T20:37:02Z
76461,CoolDotty,70,0,0,0,,,,2026-03-03T20:37:02Z
76452,Calinou,70,0,0,0,,,,2026-03-03T20:37:03Z
76432,juliohq,70,0,0,0,,,,2026-03-03T20:37:04Z
76397,dalexeev,70,0,0,0,,,,2026-03-03T20:37:05Z
76354,joao-pedro-braz,20,0,0,0,,,,2026-03-03T20:37:06Z
76340,HolonProduction,20,0,0,0,,,,2026-03-03T20:37:07Z
76316,Aibat777,20,0,0,0,,,,2026-03-03T20:37:08Z
76310,Riordan-DC,70,0,0,0,,,,2026-03-03T20:37:09Z
76304,bonjorno7,70,0,0,0,,,,2026-03-03T20:37:10Z
76293,pkowal1982,20,0,0,0,,,,2026-03-03T20:37:11Z
76291,BastiaanOlij,70,0,0,0,,,,2026-03-03T20:37:12Z
76273,zak-grumbles,0,0,0,0,,,,2026-03-03T20:37:13Z
76235,ronyeh,70,0,0,0,,,,2026-03-03T20:37:14Z
76211,RolandMarchand,30,1,0,0,,,,2026-03-03T20:37:16Z
76191,JeffVenancius,20,0,0,0,,,,2026-03-03T20:37:17Z
76120,bruvzg,20,0,0,0,,,,2026-03-03T20:37:17Z
76079,namedtoaster,0,0,0,0,,,,2026-03-03T20:37:18Z
76078,ajreckof,20,0,0,0,,,,2026-03-03T20:37:19Z
76073,Calinou,20,0,0,0,,,,2026-03-03T20:37:20Z
75980,adamscott,70,0,0,0,,,,2026-03-03T20:37:21Z
75971,qaptoR,20,0,0,0,,,,2026-03-03T20:37:29Z
75965,joao-pedro-braz,20,0,0,0,,,,2026-03-03T20:37:30Z
75948,yedpodtrzitko,20,0,0,0,,,,2026-03-03T20:37:30Z
75939,Burstwright,20,0,0,0,,,,2026-03-03T20:37:31Z
75931,reach-satori,20,0,0,0,,,,2026-03-03T20:37:32Z
75918,deralmas,70,0,0,0,,,,2026-03-03T20:37:33Z
75819,zillah77,25,0,1,0,,,,2026-03-03T20:37:34Z
75811,KoBeWi,20,0,0,0,,,,2026-03-03T20:37:35Z
75705,vaporvee,20,0,0,0,,,,2026-03-03T20:37:36Z
75689,joao-pedro-braz,70,0,0,0,,,,2026-03-03T20:37:37Z
75663,ronyeh,30,1,0,0,,,,2026-03-03T20:37:38Z
75651,Geometror,20,0,0,0,,,,2026-03-03T20:37:39Z
75642,bradc6,30,1,0,0,,,,2026-03-03T20:37:39Z
75638,BriiMawler,20,0,0,0,,,,2026-03-03T20:37:40Z
75630,bradc6,20,0,0,0,,,,2026-03-03T20:37:41Z
75628,lazydevl0per,20,0,0,0,,,,2026-03-03T20:37:42Z
75611,bradc6,20,0,0,0,,,,2026-03-03T20:37:43Z
75607,joao-pedro-braz,20,0,0,0,,,,2026-03-03T20:37:44Z
75604,KoBeWi,20,0,0,0,,,,2026-03-03T20:37:45Z
75587,joao-pedro-braz,20,0,0,0,,,,2026-03-03T20:37:47Z
75574,bradc6,20,0,0,0,,,,2026-03-03T20:37:48Z
75569,QbieShay,70,0,0,0,,,,2026-03-03T20:37:48Z
75548,ronyeh,20,0,0,0,,,,2026-03-03T20:37:49Z
75512,Calinou,20,0,0,0,,,,2026-03-03T20:37:50Z
75436,danielryb,70,0,0,0,,,,2026-03-03T20:37:51Z
75394,Calinou,70,0,0,0,,,,2026-03-03T20:37:52Z
75336,umarcor,70,0,0,0,,,,2026-03-03T20:37:53Z
75333,umarcor,20,0,0,0,,,,2026-03-03T20:37:53Z
75332,juuce37,20,0,0,0,,,,2026-03-03T20:37:54Z
75328,m4nu3lf,70,0,0,0,,,,2026-03-03T20:37:55Z
75310,bradc6,30,1,0,0,,,,2026-03-03T20:37:56Z
